Latitude,Longitude,Density Class,x,y
29.2906,-94.7865,0,-10551584.9140766,3412685.15284787
29.2739,-94.8124,2,-10554468.0888882,3410553.77118024
15.77,-76.08,0,-8469186.85955225,1778102.72381064
30.5186,-87.1689,2,-9703597.56100978,3570386.74107578
11.88,-62.97,0,-7009788.33525243,1332054.66523934
29.5526,-95.0217,4,-10577767.2583112,3446169.40972367
13.03,-75.58,0,-8413527.11415561,1463159.90873197
28.0427,-96.8735,2,-10783908.6913622,3254358.35014217
27.9817,-96.9381,3,-10791099.9304674,3246666.77418086
27.5058,-97.2597,2,-10826900.2787065,3186808.15013445
24.18,-83.73,0,-9320780.96412079,2775357.28307929
19.1338,-96.102,2,-10698025.7042152,2170695.04801437
27.8313,-97.049,2,-10803445.2619964,3227721.18025597
29.2862,-94.7929,2,-10552297.3588177,3412123.55740745
29.2907,-94.7864,3,-10551573.7821275,3412697.91666176
29.9214,-90.1351,2,-10033793.4346008,3493450.54213308
24.6599,-81.4227,2,-9063933.50301347,2834028.46494752
13.84,-64.9,0,-7224634.95248345,1555866.53021429
30.3787,-87.8525,2,-9779695.56491606,3552321.66966945
29.2571,-94.8425,2,-10557818.805561,3408409.97810119
19.0943,-96.0979,2,-10697569.2943029,2166041.36411527
17.0,-78.19,1,-8704070.98512605,1920825.04037747
15.9803,-61.7175,0,-6870360.67303386,1802441.50827856
29.3703,-94.8243,3,-10555792.7908286,3422861.88182773
17.43,-63.35,0,-7052089.74175388,1970937.54999205
12.17,-68.38,0,-7612026.78044404,1365061.63403571
28.0684,-96.845,2,-10780736.0858746,3257600.20492991
27.416,-97.3015,3,-10831553.4334217,3175542.28523644
29.3247,-94.7377,2,-10546152.5229259,3417038.3382239
26.4775,-81.9754,0,-9125459.78557492,3058342.57282306
28.3093,-97.2704,2,-10828091.397258,3288025.70585903
27.4244,-97.2974,2,-10831097.0235095,3176595.71899485
29.2666,-94.8243,2,-10555792.7908286,3409622.19876742
13.85,-61.07,2,-6798281.30274521,1557013.03494222
28.0595,-96.8554,3,-10781893.8085788,3256477.4515386
21.526733,-87.37755,2,-9726824.3727638,2454797.84206871
24.45,-83.91,1,-9340818.47246358,2808339.23164638
18.437298,-93.221816,2,-10377405.0879442,2088797.57566386
27.9009,-97.0089,2,-10798981.3504156,3236485.28238704
29.2274,-94.8946,1,-10563618.5510314,3404620.91945529
29.1945,-94.95,2,-10569785.6508213,3400424.89473077
30.3941,-88.9096,2,-9897371.39863363,3554308.97905543
29.2512,-94.8528,2,-10558965.3963162,3407657.18194503
29.2806,-94.8016,2,-10553265.8383876,3411408.83455583
29.2671,-94.8245,2,-10555815.0547268,3409686.00297496
29.4632,-94.607,2,-10531603.0654792,3434734.15321787
19.52,-81.95,0,-9122632.27050877,2216254.19163641
29.3179,-94.7482,2,-10547321.3775792,3416170.13822377
27.8365,-97.0484,2,-10803378.4703019,3228375.77503296
29.245,-94.863,1,-10560100.8551223,3406866.15479877
29.3277,-94.7333,2,-10545662.7171664,3417421.38603616
15.38,-72.43,1,-8062870.7181568,1733033.05907111
14.08,-60.26,0,-6708112.51520266,1583396.33986038
25.14,-84.23,0,-9376440.70951743,2892950.29098097
19.04,-76.93,0,-8563808.42672653,2159645.83341775
11.3,-66.55,1,-7408312.11229235,1266145.18920468
30.4053,-88.83,1,-9888510.36716649,3555754.49176411
18.63,-76.25,2,-8488111.1729871,2111422.46812076
19.0,-74.93,0,-8341169.44513998,2154935.9150859
27.6335,-97.1932,2,-10819497.5325688,3202844.61209197
24.6922,-81.0828,0,-9026096.00809284,2837985.42302138
30.3074,-89.3267,2,-9943802.7582435,3543124.76195678
17.0,-78.15,0,-8699618.20549433,1920825.04037747
16.07,-61.9,0,-6890676.48010363,1812830.58078789
13.48,-61.52,2,-6848375.07360219,1514624.88811198
27.8222,-97.1962,2,-10819831.4910412,3226575.71485991
29.2654,-94.8268,3,-10556071.0895556,3409469.06994239
29.2675,-94.8232,2,-10555670.3393887,3409737.04656567
29.3148,-94.7521,2,-10547755.5235933,3415774.3603685
30.3073,-89.327,2,-9943836.15409074,3543111.86776976
14.46,-61.18,1,-6810526.44673247,1627044.60430989
28.0608,-96.8538,2,-10781715.6973936,3256641.44342644
27.6012,-97.2101,2,-10821378.8319632,3198786.640335
28.9479,-95.2867,2,-10607266.9233714,3369016.54206208
29.6547,-95.0082,2,-10576264.4451855,3459241.52027127
16.38,-62.83,0,-6994203.60654138,1848771.11680333
27.8222,-97.0583,3,-10804480.5332608,3226575.71485991
17.46,-63.8,0,-7102183.51261085,1974438.14399406
19.06,-96.0002,1,-10686693.3800524,2162001.21799489
27.9928,-96.9263,0,-10789786.3604761,3248066.06470021
29.2819,-94.7984,0,-10552909.6160171,3411574.74886926
16.7005,-87.8818,1,-9782957.2259963,1885989.15137819
24.64,-84.35,2,-9389799.04841262,2831591.09664622
30.3769,-87.8374,1,-9778014.64060508,3552089.40719516
18.03,-68.42,0,-7616479.56007577,2041060.29082365
27.9192,-97.6126,3,-10866184.9270075,3238790.5722393
13.23,-81.35,0,-9055840.5760328,1486021.48599355
29.2266,-94.895,3,-10563663.0788277,3404518.87247391
29.2817,-94.8,2,-10553087.7272023,3411549.22345288
30.2248,-88.0095,2,-9797172.72497061,3532478.63934966
16.89,-63.88,0,-7111089.07187431,1908024.14283534
27.3596,-97.3225,3,-10833891.1427284,3168471.30287997
29.2269,-94.8956,0,-10563729.8705222,3404557.13999851
13.28,-61.38,1,-6832790.34489112,1491739.80090894
19.0938,-96.0975,2,-10697524.7665066,2165982.46384721
30.3113,-88.1377,2,-9811443.8836903,3543627.64551186
29.2828,-94.7969,2,-10552742.6367809,3411689.61386132
17.4807,-62.9901,2,-7012025.85701738,1976853.88994615
27.827,-97.0536,3,-10803957.3316541,3227179.90442011
29.2291,-94.892,3,-10563329.1203553,3404837.77193779
29.2637,-94.8305,1,-10556482.9716715,3409252.14051669
27.8171,-97.0631,3,-10805014.8668166,3225933.79271992
26.4776,-81.9734,0,-9125237.14659333,3058355.00923865
27.8121,-97.0675,3,-10805504.6725761,3225304.48655462
17.11,-77.03,1,-8574940.37580586,1933633.45375741
27.9565,-96.9612,3,-10793671.4107048,3243490.54102042
29.6558,-95.008,2,-10576242.1812873,3459382.42806477
13.9,-65.93,0,-7339294.02800052,1562746.29940896
17.45,-66.12,0,-7360444.73125124,1973271.21532191
27.829,-97.0521,2,-10803790.3524179,3227431.65795538
28.6838,-95.7772,4,-10661869.1336055,3335462.08802519
27.6011,-97.2099,3,-10821356.568065,3198774.07881284
27.0938,-97.3772,3,-10839980.3188748,3135195.71527675
29.2266,-94.896,3,-10563774.3983185,3404518.87247391
15.55,-71.17,2,-7922608.15975728,1752668.30359775
29.1285,-95.0574,2,-10581741.3641325,3392011.39391244
29.2685,-94.8222,2,-10555559.0198979,3409864.65641618
19.43,-77.35,1,-8610562.61285971,2205627.44889851
29.2613,-94.8352,2,-10557006.1732783,3408945.89334964
29.3131,-94.7554,2,-10548122.8779129,3415557.32600444
27.5774,-97.2224,2,-10822748.0617,3195797.32119795
25.26,-84.56,2,-9413176.14147921,2907713.7116607
12.13,-64.27,0,-7154503.67328369,1360506.82632907
27.7043,-97.1498,2,-10814666.2666684,3211743.67832485
26.4656,-82.0304,0,-9131582.35756855,3056862.71654489
29.6828,-85.311,1,-9496777.07906496,3462841.55701347
11.95,-77.68,0,-8647298.04482149,1340018.61365048
29.6751,-94.9835,3,-10573514.8537629,3461854.9700225
27.8233,-97.0572,3,-10804358.0818209,3226714.17260793
29.2037,-94.9346,2,-10568071.3306631,3401598.11551777
27.6424,-97.1878,2,-10818896.4073185,3203962.96333017
11.98,-64.02,0,-7126673.80058537,1343432.36411006
14.9,-69.45,0,-7731138.63559285,1677678.18600152
12.08,-68.42,2,-7616479.56007577,1354814.27743235
18.8644,-95.905,2,-10676095.7645289,2138977.69885832
27.9325,-96.9825,2,-10796042.5158587,3240466.24630105
27.4154,-97.3013,2,-10831531.1695235,3175467.0430337
17.8,-64.32,0,-7160069.64782335,2014152.11479097
30.2284,-87.8308,0,-9777279.93196585,3532942.44845641
28.611,-95.9421,2,-10680225.7176373,3326227.60421821
27.9364,-96.9792,1,-10795675.161539,3240957.64847156
17.97,-75.4,2,-8393489.60581283,2034037.39607156
29.1823,-94.9705,2,-10572067.7003826,3398869.2642758
21.5317,-87.3683,0,-9725794.66747396,2455392.2365503
27.3121,-97.3381,3,-10835627.7267847,3162518.92531737
27.7045,-97.1495,2,-10814632.8708211,3211768.82510167
29.1957,-94.9479,2,-10569551.8798907,3400577.91755887
28.1446,-82.7909,0,-9216240.83031683,3267216.8036537
27.3409,-97.3279,2,-10834492.2679786,3166127.64134539
16.07,-61.95,0,-6896242.45464329,1812830.58078789
28.7043,-96.2093,2,-10709970.2855773,3338063.61551258
27.6171,-97.2017,3,-10820443.7482405,3200784.06819548
30.308,-89.3263,3,-9943758.23044719,3543202.12735516
29.2849,-94.7935,3,-10552364.1505122,3411957.63611102
16.03,-62.37,1,-6942996.64077647,1808197.19535134
27.833,-97.4878,2,-10852292.2545565,3227935.17894349
29.1795,-90.067,3,-10026212.5772778,3398512.26043834
19.1043,-96.0982,2,-10697602.6901502,2167219.4068496
27.2835,-97.3461,2,-10836518.2827111,3158936.19669395
29.2274,-94.8952,3,-10563685.3427259,3404620.91945529
12.39,-63.05,2,-7018693.89451589,1390125.4005528
30.3787,-87.8525,2,-9779695.56491606,3552321.66966945
29.2767,-94.8078,1,-10553956.0192305,3410911.10427999
17.68,-80.64,2,-8976803.73756958,2000126.85787888
11.23,-64.97,0,-7232427.31683898,1258199.74884074
29.2279,-89.9993,2,-10018676.2477511,3404684.69922349
21.29148,-89.634561,2,-9978073.68799862,2426668.59417446
29.9992,-90.4518,3,-10069048.317335,3503447.0113781
28.135,-97.0091,1,-10799003.6143138,3266004.88739484
29.3295,-94.7296,2,-10545250.8350505,3417651.22013205
18.69,-75.06,2,-8355640.97894311,2118472.21584945
30.3831,-86.4422,1,-9622701.68705031,3552889.44039234
30.3796,-86.4043,2,-9618482.67834925,3552437.80251058
26.126,-97.1666,1,-10816536.4341137,3014694.97066855
15.25,-62.1,0,-6912940.37826229,1718028.69113959
30.3059,-89.3282,2,-9943969.7374797,3542931.35053263
30.3059,-89.328,2,-9943947.47358154,3542931.35053263
28.2902,-96.8097,2,-10776806.5078496,3285610.88248401
29.1959,-94.9478,3,-10569540.7479416,3400603.42153766
27.5817,-97.2195,3,-10822425.2351767,3196337.36024956
15.73,-65.21,0,-7259143.99462937,1773476.24398291
28.0125,-96.9058,2,-10787504.3109148,3250549.84509389
27.7834,-97.0923,3,-10808265.3959478,3221692.82930406
29.3322,-94.7342,1,-10545762.9047081,3417995.9788826
29.6555,-95.0078,1,-10576219.9173892,3459343.99851379
10.85,-64.43,0,-7172314.79181061,1215100.65564296
11.45,-64.6,2,-7191239.10524547,1283177.6816824
21.289833,-97.420017,2,-10844746.6855121,2426471.82131442
27.6012,-97.2101,3,-10821378.8319632,3198786.640335
28.7852,-95.5847,3,-10640440.1316278,3348335.11149237
27.5885,-97.2166,4,-10822102.4086534,3197191.41871053
18.32,-76.1,1,-8471413.24936811,2075038.2027708
28.0462,-96.8704,2,-10783563.6009407,3254799.80229859
29.1372,-95.044,3,-10580249.6829559,3393120.13697201
16.44,-78.05,1,-8688486.256415,1855733.91855212
17.3,-64.67,0,-7199031.469601,1955774.94370359
13.88,-61.71,0,-6869525.77685291,1560452.84530012
17.42,-63.15,0,-7029825.84359522,1969770.81324923
17.32,-76.67,1,-8534865.35912028,1958106.95283057
30.3539,-88.1179,2,-9809239.7577726,3549121.98525882
26.1002,-97.1623,2,-10816057.7603033,3011496.44449772
29.2203,-94.9064,2,-10564932.1210227,3403715.28035077
14.3305,-60.4413,2,-6728294.73888348,1612161.45197971
28.0284,-96.8891,2,-10785645.2754186,3252554.85196629
29.2346,-94.882,0,-10562215.9254474,3405539.37816637
29.2888,-94.7882,0,-10551774.157211,3412455.40633473
27.9744,-82.8302,0,-9220615.686305,3245746.59856436
18.06,-64.54,0,-7184559.93579787,2044572.63545711
15.28,-64.43,0,-7172314.79181061,1721490.41081447
19.0642,-96.06,2,-10693350.2856019,2162495.88483672
17.0765,-61.8998,1,-6890654.21620547,1929731.91041041
27.599,-97.211,2,-10821479.0195049,3198510.28949534
29.3152,-94.7521,3,-10547755.5235933,3415825.42780318
17.8,-63.9,2,-7113315.46169018,2014152.11479097
29.6764,-94.9824,3,-10573392.402323,3462021.53135585
27.8389,-97.068,3,-10805560.3323215,3228677.90627984
21.1655,-90.0483,1,-10024130.9027999,2411623.67077161
16.45,-82.48,2,-9181631.6006292,1856894.5944757
27.6006,-97.2103,2,-10821401.0958614,3198711.27137402
26.857,-97.3623,3,-10838321.6584619,3105617.12059945
29.2965,-94.7793,2,-10550783.4137429,3413438.2392509
29.2785,-94.8036,2,-10553488.4773692,3411140.82358536
27.9613,-82.8317,0,-9220782.66554119,3244095.48062794
11.0,-66.07,0,-7354878.75671158,1232106.80189677
30.308,-89.3264,2,-9943769.36239627,3543202.12735516
27.5782,-97.223,2,-10822814.8533944,3195897.79197676
29.2699,-94.8188,2,-10555180.5336292,3410043.31230395
29.2943,-94.7811,2,-10550983.7888263,3413157.42228491
28.0568,-82.8242,0,-9219947.76936024,3256136.85933954
15.17,-63.26,2,-7042070.98758248,1708799.85142739
27.4243,-97.2975,3,-10831108.1554585,3176583.1776455
27.3628,-97.3213,2,-10833757.5593394,3168872.39691441
27.601,-97.2104,2,-10821412.2278104,3198761.51730216
29.2677,-94.8235,2,-10555703.735236,3409762.56843592
29.2633,-94.8316,1,-10556605.4231114,3409201.09882303
18.78,-77.71,2,-8650637.62954529,2129051.52386045
12.65,-62.57,0,-6965260.53893512,1419773.51588452
17.0,-65.25,2,-7263596.77426109,1920825.04037747
19.035,-95.9687,2,-10683186.8160924,2159057.03161951
27.9812,-96.9383,2,-10791122.1943656,3246603.74646683
27.6665,-97.3217,2,-10833802.0871357,3206991.76457754
27.4734,-97.2754,3,-10828647.994712,3182742.34763313
15.61,-70.69,0,-7869174.8041765,1759602.25176248
16.47,-79.02,2,-8796466.16248448,1859216.12580967
27.7077,-97.1474,3,-10814399.0998905,3212171.17979971
29.182,-94.9715,2,-10572179.0198734,3398831.01339862
29.2724,-94.815,2,-10554757.5195642,3410362.34676074
19.46,-80.24,0,-8932275.94125227,2209169.04080107
17.79,-76.27,1,-8490337.56280297,2012982.98406828
17.78,-68.15,0,-7586423.29756159,2011813.91881833
29.6545,-95.0082,3,-10576264.4451855,3459215.90083793
17.97,-74.48,0,-8291075.67428301,2034037.39607156
9.3385,-82.2399,2,-9154903.79088974,1044190.49980953
10.41,-64.62,0,-7193465.49506133,1165264.71111489
27.5603,-97.2314,2,-10823749.9371171,3193649.9334589
29.3704,-94.7508,0,-10547610.8082553,3422874.65562149
17.12,-79.5,2,-8849899.51806524,1934798.22959745
30.4395,-91.1915,2,-10151391.3446748,3560169.49474112
29.531,-94.4367,2,-10512645.3561971,3443405.60342772
30.3063,-89.3278,2,-9943925.20968338,3542982.92662302
29.28,-94.8024,2,-10553354.8939802,3411332.2594308
29.6519,-95.0099,3,-10576453.6883198,3458882.85283762
27.7053,-97.149,2,-10814577.2110757,3211869.41266986
25.03,-82.92,0,-9230612.17657824,2879429.8984765
19.71,-79.57,1,-8857691.88242077,2238707.90502062
27.5463,-97.2387,2,-10824562.5693999,3191892.0872523
29.182,-94.9715,2,-10572179.0198734,3398831.01339862
12.65,-68.65,0,-7642083.04295823,1419773.51588452
27.9359,-96.9796,2,-10795719.6893353,3240894.6472021
18.97,-75.08,2,-8357867.36875898,2151404.21940836
13.7,-63.73,1,-7094391.14825532,1539820.62240794
19.4,-73.99,2,-8236529.12379431,2202086.51105503
27.5452,-97.2396,3,-10824662.7569416,3191753.98025912
29.3036,-94.7706,2,-10549814.934173,3414344.55345954
13.18,-62.07,0,-6909600.79353848,1480304.34414905
21.5317,-87.3683,0,-9725794.66747396,2455392.2365503
17.17,-63.07,2,-7020920.28433176,1940623.04894332
29.6519,-95.0098,2,-10576442.5563708,3458882.85283762
27.8408,-97.0456,3,-10803066.7757277,3228917.09825696
27.6045,-97.2082,2,-10821167.3249307,3199201.1769966
29.1764,-90.0721,2,-10026780.3066808,3398117.01755349
14.24,-66.07,1,-7354878.75671158,1601765.58938312
27.4757,-97.2729,2,-10828369.695985,3183030.92997689
27.843,-82.8414,0,-9221862.46460189,3229194.06262208
19.03,-74.49,1,-8292188.86919094,2158468.2475486
11.33,-63.63,0,-7083259.19917599,1269550.97103969
27.5056,-97.2597,3,-10826900.2787065,3186783.04891754
27.4151,-97.3012,2,-10831520.0375745,3175429.42208559
20.6476,-87.0523,1,-9690617.70838328,2349907.91508562
27.8355,-97.0473,3,-10803256.0188621,3228249.88898581
27.2049,-97.3644,2,-10838555.4293926,3149094.70263501
16.24,-81.2,0,-9039142.65241381,1832532.89738705
16.8,-83.62,0,-9308535.82013353,1897556.23240935
29.7587,-95.3308,3,-10612176.1129154,3472570.53470694
26.142,-97.1692,3,-10816825.8647898,3016678.90764314
23.21,-84.21,0,-9374214.31970157,2657434.41798989
17.52,-64.6,2,-7191239.10524547,1981441.06281107
17.76,-62.65,1,-6974166.09819859,2009475.98456495
15.45,-60.75,2,-6762659.06569136,1741116.20842215
15.85,-75.45,1,-8399055.58035249,1787358.42277544
17.37,-82.47,2,-9180518.40572127,1963938.08705475
17.57,-85.97,2,-9570136.62349772,1987278.59682646
18.02,-64.18,2,-7144484.91911229,2039889.64235021
17.0084,-61.764,1,-6875537.02935574,1921802.87163595
29.1957,-94.9489,2,-10569663.1993815,3400577.91755887
14.47,-62.6,2,-6968600.12365892,1628194.24227362
17.23,-66.87,2,-7443934.3493462,1947614.90605651
30.3064,-89.3276,2,-9943902.94578522,3542995.8206785
28.0285,-96.8892,2,-10785656.4073676,3252567.46300953
18.57,-75.24,1,-8375678.4872859,2104375.20873612
19.57,-73.96,0,-8233189.53907051,2222160.49322949
29.3028,-94.7703,2,-10549781.5383258,3414242.43039793
26.2932,-97.1945,2,-10819642.2479068,3035440.57105771
27.7493,-97.1186,3,-10811193.0985556,3217402.86556048
20.480567,-97.006983,0,-10798767.9509517,2330048.42991341
29.2759,-94.8097,2,-10554167.526263,3410809.00810968
17.71,-74.35,1,-8276604.14047989,2003632.29170019
11.32,-63.3,2,-7046523.76721421,1268415.67077549
30.4392,-91.1916,3,-10151402.4766239,3560130.75991509
29.9191,-89.9594,4,-10014234.6000684,3493155.13568485
18.2642,-64.4505,2,-7174596.84137188,2068495.98871111
28.0667,-96.848,3,-10781070.044347,3257385.73923263
29.2888,-94.7884,2,-10551796.4211091,3412455.40633473
11.86,-67.63,0,-7528537.16234909,1329779.62787597
27.5829,-97.2199,2,-10822469.762973,3196488.07260061
29.2514,-94.8524,2,-10558920.8685199,3407682.69974784
27.5828,-97.2183,2,-10822291.6517877,3196475.51317504
27.5975,-97.2123,2,-10821623.7348429,3198321.87164873
27.7038,-97.1499,3,-10814677.3986174,3211680.81158449
19.8913,-87.431,2,-9732774.3995467,2260158.35589808
27.12,-83.27,0,-9269573.99835589,3138472.17956838
11.47,-62.59,1,-6967486.92875099,1285449.36049233
14.35,-62.47,2,-6954128.5898558,1614401.99288775
26.7036,-97.3234,1,-10833991.3302701,3086489.04024145
27.7042,-97.1498,2,-10814666.2666684,3211731.10495374
27.5613,-97.2308,0,-10823683.1454226,3193775.50247881
29.2063,-94.9293,3,-10567481.3373619,3401929.69699729
29.2903,-94.7871,2,-10551651.7057711,3412646.86148119
16.15,-86.02,0,-9575702.59803739,1822100.15002948
10.46,-64.66,2,-7197918.27469307,1170924.28952884
27.9931,-96.9263,3,-10789786.3604761,3248103.88536249
27.9561,-96.962,2,-10793760.4662974,3243440.13060064
29.3099,-94.7602,2,-10548657.2114688,3415148.80053907
27.7257,-97.1352,2,-10813041.0021028,3214434.6449356
29.2804,-94.8018,3,-10553288.1022858,3411383.30946419
29.2821,-94.799,2,-10552976.4077115,3411600.27433562
29.6047,-95.0431,3,-10580149.4954142,3452838.2453458
29.2796,-94.8031,2,-10553432.8176238,3411281.20959726
30.4076,-88.8353,1,-9889100.36046769,3556051.35864398
30.3491,-90.0632,0,-10025789.5632127,3548502.78520174
29.3656,-94.7632,0,-10548991.1699411,3422261.52767308
21.611,-88.0501,2,-9801692.29629681,2464884.72258849
26.1346,-97.1677,2,-10816658.8855536,3015761.30300575
29.5095,-94.4937,0,-10518990.5671724,3440655.17861745
13.4,-69.05,0,-7686610.83927554,1505468.57179594
19.1048,-96.099,3,-10697691.7457428,2167278.3108554
30.3786,-87.8525,1,-9779695.56491606,3552308.76608644
27.5828,-97.2192,3,-10822391.8393294,3196475.51317504
27.3286,-97.3329,2,-10835048.8654326,3164586.30419941
29.2962,-94.7791,2,-10550761.1498448,3413399.94567203
29.3293,-94.7304,2,-10545339.8906431,3417625.68280995
29.193,-94.9526,3,-10570075.0814974,3400233.61871386
29.2621,-94.8339,2,-10556861.4579402,3409047.97494002
29.6527,-95.0091,4,-10576364.6327272,3458985.32822901
30.3665,-89.0848,2,-9916874.57342061,3550747.52996488
21.289833,-97.420017,2,-10844746.6855121,2426471.82131442
27.7046,-97.1496,3,-10814644.0027702,3211781.39850736
27.2048,-97.3643,2,-10838544.2974435,3149082.18607499
27.8165,-97.3902,2,-10841427.4722551,3225858.27445029
29.3091,-94.7619,3,-10548846.4546031,3415046.67117421
27.5474,-97.2381,2,-10824495.7777054,3192030.19562846
27.8281,-97.0524,0,-10803823.7482651,3227318.36829045
29.3115,-94.7577,2,-10548378.9127418,3415353.0616705
27.581,-97.2205,4,-10822536.5546674,3196249.44547292
27.3492,-97.3261,2,-10834291.8928952,3167167.82731217
19.541887,-90.70652,2,-10097403.6180299,2218839.39093622
20.452,-86.8103,3,-9663678.39161132,2326654.11010097
28.0283,-96.889,2,-10785634.1434695,3252542.24093478
26.1163,-97.165,2,-10816358.3229284,3013492.34118387
29.2227,-94.9022,1,-10564464.5791614,3404021.40485499
29.2641,-94.8302,2,-10556449.5758243,3409303.18241002
29.2713,-94.817,3,-10554980.1585458,3410221.97063847
14.2,-60.58,0,-6743734.75225651,1597172.06243283
29.3183,-94.7479,2,-10547287.981732,3416221.20721006
26.1571,-97.1715,2,-10817081.8996186,3018551.49757861
29.3894,-94.8832,0,-10562349.5088363,3425301.90417585
26.633,-97.3015,2,-10831553.4334217,3077694.29733928
27.9928,-96.9265,2,-10789808.6243742,3248066.06470021
27.9324,-96.9827,2,-10796064.7797568,3240453.6464786
29.1377,-95.0432,2,-10580160.6273633,3393183.86068902
29.3084,-94.7625,3,-10548913.2462976,3414957.30863664
15.16,-72.99,0,-8125209.63300103,1707646.49249618
30.6266,-87.9208,1,-9787298.68613725,3584350.40242468
21.54,-81.02,0,-9019105.14407102,2456385.53221659
19.0639,-96.0593,2,-10693272.3619583,2162460.55107534
29.0269,-95.1865,2,-10596112.7103939,3379070.24787261
27.9119,-96.9998,2,-10797968.3430494,3237870.92898038
26.9331,-97.3736,3,-10839579.5687079,3115115.96159912
29.2275,-94.8949,2,-10563651.9468786,3404633.67538403
29.1954,-94.9488,2,-10569652.0674324,3400539.66168396
29.3176,-94.7483,3,-10547332.5095283,3416131.83661545
27.7429,-97.1229,3,-10811671.772366,3216597.86083519
29.2828,-94.798,2,-10552865.0882207,3411689.61386132
21.0517,-86.7813,2,-9660450.12637831,2398044.32926792
27.9927,-96.9264,2,-10789797.4924251,3248053.45783618
27.8262,-97.0541,2,-10804012.9913994,3227079.20430483
14.54,-60.61,0,-6747074.33698031,1636243.16010059
27.4159,-97.3013,1,-10831531.1695235,3175529.74484094
17.06,-76.08,0,-8469186.85955225,1927810.51238135
15.82,-76.78,1,-8547110.50310754,1783887.1067268
17.02,-79.91,1,-8895540.50929049,1923153.28213929
29.5886,-95.0787,0,-10584112.4692864,3450777.06680781
27.5844,-97.2185,2,-10822313.9156859,3196676.46535833
17.66,-86.0,2,-9573476.20822152,1997790.22707451
13.67,-70.82,0,-7883646.33797963,1536383.46036014
29.2331,-94.8853,2,-10562583.279767,3405348.02727524
15.1,-61.98,0,-6899582.03936709,1700727.48283062
29.5328,-95.0094,3,-10576398.0285744,3443635.89806866
29.2714,-94.8172,3,-10555002.422444,3410234.73204171
12.1,-63.08,2,-7022033.47923969,1357091.169158
27.8274,-97.0534,2,-10803935.0677559,3227230.25475607
29.3671,-94.816,1,-10554868.839055,3422453.12705197
29.272,-94.8156,2,-10554824.3112587,3410311.30072331
29.3041,-94.7684,2,-10549570.0312933,3414408.38077944
18.55,-75.03,0,-8352301.39421931,2102026.67360116
27.8307,-97.0509,3,-10803656.7690289,3227645.65210777
15.68,-62.83,1,-6994203.60654138,1767694.42304182
30.3065,-89.3275,2,-9943891.81383614,3543008.71474713
29.5929,-95.0855,2,-10584869.4418238,3451327.53571144
26.974,-97.3772,2,-10839980.3188748,3120223.76805292
29.2784,-94.8051,2,-10553655.4566054,3411128.06129558
29.2685,-94.8215,0,-10555481.0962544,3409864.65641618
27.9927,-96.9264,2,-10789797.4924251,3248053.45783618
29.3299,-94.7294,2,-10545228.5711523,3417702.2949265
17.32,-78.5,0,-8738580.02727197,1958106.95283057
17.8,-64.98,2,-7233540.51174691,2014152.11479097
26.2751,-97.1939,3,-10819575.4562124,3033193.34526072
29.2827,-94.7977,2,-10552831.6923735,3411676.85103445
18.15,-74.89,1,-8336716.66550826,2055113.27239794
12.07,-61.98,0,-6899582.03936709,1353675.89537245
27.5455,-97.239,2,-10824595.9652471,3191791.64566557
29.3197,-94.7471,2,-10547198.9261394,3416399.95023884
29.2821,-94.799,2,-10552976.4077115,3411600.27433562
27.8353,-97.0467,1,-10803189.2271676,3228224.71191561
29.2825,-94.7975,2,-10552809.4284753,3411651.32541821
27.5824,-97.2198,2,-10822458.6310239,3196425.27558728
29.1912,-94.9559,2,-10570442.435817,3400004.09118668
29.727,-95.28,2,-10606521.0827831,3468506.28556364
27.7041,-97.1499,2,-10814677.3986174,3211718.53159414
26.424,-82.0658,0,-9135523.06754263,3051690.63917176
29.3149,-94.7524,2,-10547788.9194406,3415787.1272084
17.77,-74.39,0,-8281056.92011162,2010644.9189982
24.78,-83.3,0,-9272913.58307968,2848746.67767041
27.5858,-97.218,3,-10822258.2559405,3196852.30092367
29.3338,-94.7813,2,-10551006.0527245,3418200.2846722
27.8272,-97.0532,3,-10803912.8038577,3227205.0795649
18.0,-75.38,2,-8391263.21599695,2037548.54475061
27.9359,-96.9796,3,-10795719.6893353,3240894.6472021
29.3036,-94.7706,2,-10549814.934173,3414344.55345954
29.6523,-95.0095,3,-10576409.1605235,3458934.09043149
18.14,-74.58,1,-8302207.62336234,2053941.82298879
29.2404,-94.8724,3,-10561147.2583358,3406279.29466068
11.6,-63.87,0,-7109975.87696638,1300219.20818828
19.04,-74.55,2,-8298868.03863854,2159645.83341775
11.18,-61.09,0,-6800507.69256108,1252525.61491283
29.9147,-84.5194,0,-9408656.570153,3492590.02931941
26.246,-97.1851,3,-10818595.8446934,3029581.13662108
27.6285,-97.2173,2,-10822180.3322969,3202216.36477971
17.99,-74.39,2,-8281056.92011162,2036378.09553806
11.83,-68.03,0,-7573064.9586664,1326367.38442296
13.72,-60.68,0,-6754866.70133584,1542112.30745589
29.2353,-94.8814,2,-10562149.1337529,3405628.67620838
28.0605,-96.8548,3,-10781827.0168843,3256603.59896858
27.6285,-97.196,2,-10819809.227143,3202216.36477971
27.6368,-97.1909,2,-10819241.49774,3203259.27104125
26.1227,-97.1662,2,-10816491.9063174,3014285.81747366
29.2942,-94.7812,2,-10550994.9207754,3413144.65802111
16.48,-76.0,0,-8460281.30028879,1860376.98130312
